Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Observation Frequency
Italy,NET.IT280A,RETE MONITORAGGIO ARIA REGIONE SARDEGNA,IT2008A,CESGI1,SPO.IT2008A_5_BETA_2011-02-17_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per95.07,1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day,2023,27.574,ug/m3,94.25,1,Background,Urban,8.6053,39.8853,4.0,Santa Giusta,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:38,day
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT2071A,ALTA PADOVANA,SPO.IT2071A_5_gravi_2011-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-per50,1 year 50 %ile of daily values in a year,2023,26.0,ug/m3,94.25,1,Background,Rural,11.9022,45.6003,25.0,Santa Giustina in Colle,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:14,day
Italy,NET.IT280A,RETE MONITORAGGIO ARIA REGIONE SARDEGNA,IT2010A,CENPT1,SPO.IT2010A_5_BETA_2012-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2023,21.046,ug/m3,96.99,1,Background,Urban,8.4053,40.8314,16.0,Porto Torres,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:07,day
Italy,NET.IT280A,RETE MONITORAGGIO ARIA REGIONE SARDEGNA,IT2010A,CENPT1,SPO.IT2010A_5_BETA_2012-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-3daysAbove90,3 consecutive days in exceedance of 90,2023,0.0,count,96.99,1,Background,Urban,8.4053,40.8314,16.0,Porto Torres,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:21,day
Italy,NET.IT282A,RETE REGIONALE QUALIT� ARIA AMBIENTE,IT0459A,CHIARAVALLE2,SPO.IT0459A_5_BETA_2006-02-20_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2023,31.703,ug/m3,97.99,1,Background,Suburban,13.3419,43.5989,15.0,Chiaravalle,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:07,hour
Italy,NET.IT282A,RETE REGIONALE QUALIT� ARIA AMBIENTE,IT0459A,CHIARAVALLE2,SPO.IT0459A_5_BETA_2006-02-20_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per95.07,1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day,2023,53.883,ug/m3,98.36,1,Background,Suburban,13.3419,43.5989,15.0,Chiaravalle,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:38,hour
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT2231A,TV - Strada S. Agnese,SPO.IT2231A_5_BETA_2015-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per90.4,1 year 90.4 percentile - COMPLIANCE,2023,70.0,ug/m3,96.44,1,Traffic,Urban,12.2161,45.6588,15.0,Treviso                                                                         ,IT042C1                                           ,85456.0,E1a/validated data AQ e-Reporting,10/02/2026 23:04:30,day
Italy,NET.IT280A,RETE MONITORAGGIO ARIA REGIONE SARDEGNA,IT2040A,CENQU1,SPO.IT2040A_5_BETA_2011-05-19_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per90.41,1 year 90.41 percentile,2023,30.922,ug/m3,99.18,1,Background,Urban,9.1881,39.2328,8.0,Quartu Sant'Elena,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:34,day
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT2319A,VE - Rio Novo,SPO.IT2319A_5_BETA_2018-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-max,1 year day max,2023,111.0,ug/m3,98.08,1,Traffic,Urban,12.3231,45.4356,1.0,Venezia                                                                         ,IT011C1                                           ,258685.0,E1a/validated data AQ e-Reporting,10/02/2026 23:01:43,day
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT2319A,VE - Rio Novo,SPO.IT2319A_5_BETA_2018-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove45,1 year day exceed 45,2023,60.0,count,98.08,1,Traffic,Urban,12.3231,45.4356,1.0,Venezia                                                                         ,IT011C1                                           ,258685.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:34,day
Italy,NET.IT280A,RETE MONITORAGGIO ARIA REGIONE SARDEGNA,IT2009A,CENS16,SPO.IT2009A_5_BETA_2011-02-09_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-max,1 year day max,2023,84.9,ug/m3,98.08,1,Background,Urban,8.5761,40.7244,275.0,Sassari                                                                         ,IT026C1                                           ,125273.0,E1a/validated data AQ e-Reporting,10/02/2026 23:01:43,day
Italy,NET.IT280A,RETE MONITORAGGIO ARIA REGIONE SARDEGNA,IT2009A,CENS16,SPO.IT2009A_5_BETA_2011-02-09_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-per50,1 year 50 %ile of daily values in a year,2023,18.7,ug/m3,98.08,1,Background,Urban,8.5761,40.7244,275.0,Sassari                                                                         ,IT026C1                                           ,125273.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:14,day
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT2319A,VE - Rio Novo,SPO.IT2319A_5_BETA_2018-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-3daysAbove90,3 consecutive days in exceedance of 90,2023,0.0,count,98.08,1,Traffic,Urban,12.3231,45.4356,1.0,Venezia                                                                         ,IT011C1                                           ,258685.0,E1a/validated data AQ e-Reporting,10/02/2026 23:01:21,day
Italy,NET.IT282A,RETE REGIONALE QUALIT� ARIA AMBIENTE,IT0461A,FALCONARA SCUOLA,SPO.IT0461A_5_BETA_2002-09-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per99,1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day,2023,45.3,ug/m3,95.62,1,Industrial,Suburban,13.3875,43.6333,10.0,Falconara Marittima,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:44,hour
Italy,NET.IT280A,RETE MONITORAGGIO ARIA REGIONE SARDEGNA,IT2056A,CENCA1,SPO.IT2056A_5_BETA_2011-10-14_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-per50,1 year 50 %ile of daily values in a year,2023,27.7,ug/m3,98.9,1,Traffic,Urban,9.115,39.2358,33.0,Cagliari                                                                        ,IT027C1                                           ,151005.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:14,day
Italy,NET.IT280A,RETE MONITORAGGIO ARIA REGIONE SARDEGNA,IT2056A,CENCA1,SPO.IT2056A_5_BETA_2011-10-14_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per99,1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day,2023,60.6,ug/m3,98.9,1,Traffic,Urban,9.115,39.2358,33.0,Cagliari                                                                        ,IT027C1                                           ,151005.0,E1a/validated data AQ e-Reporting,10/02/2026 23:04:44,day
Italy,NET.IT282A,RETE REGIONALE QUALIT� ARIA AMBIENTE,IT0460A,JESI,SPO.IT0460A_5_BETA_2003-11-10_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-hr-min,1 year hour min,2023,2.6,ug/m3,93.09,1,Traffic,Urban,13.245,43.5269,100.0,Jesi,,,E1a/validated data AQ e-Reporting,10/02/2026 23:03:46,hour
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT2072A,BADIA POLESINE,SPO.IT2072A_5_BETA_2022-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-min,1 year day min,2023,2.0,ug/m3,97.53,1,Background,Rural,11.5533,45.1039,6.0,Badia Polesine,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:04,day
Italy,NET.IT280A,RETE MONITORAGGIO ARIA REGIONE SARDEGNA,IT2049A,CENAS9,SPO.IT2049A_5_BETA_2011-10-05_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-per50,1 year 50 %ile of daily values in a year,2023,11.518,ug/m3,96.44,1,Background,Urban,9.0114,39.2864,5.0,Assemini,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:14,day
Italy,NET.IT280A,RETE MONITORAGGIO ARIA REGIONE SARDEGNA,IT2049A,CENAS9,SPO.IT2049A_5_BETA_2011-10-05_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per90.4,1 year 90.4 percentile - COMPLIANCE,2023,27.452,ug/m3,96.44,1,Background,Urban,9.0114,39.2864,5.0,Assemini,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:30,day
Italy,NET.IT282A,RETE REGIONALE QUALIT� ARIA AMBIENTE,IT1578A,VIA SCARPELLINI,SPO.IT1578A_5_BETA_2005-04-15_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per90.4,1 year 90.4 percentile - COMPLIANCE,2023,42.4,ug/m3,98.63,1,Background,Suburban,12.9189,43.8933,20.0,Pesaro                                                                          ,IT039C1                                           ,95152.0,E1a/validated data AQ e-Reporting,10/02/2026 23:04:30,hour
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT0448A,VE - Sacca Fisola,SPO.IT0448A_5_BETA_2003-02-22_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-min,1 year day min,2023,2.0,ug/m3,98.08,1,Background,Urban,12.3139,45.4294,1.0,Venezia,IT011C1,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:04,day
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT0448A,VE - Sacca Fisola,SPO.IT0448A_5_BETA_2003-02-22_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove45,1 year day exceed 45,2023,65.0,count,98.08,1,Background,Urban,12.3139,45.4294,1.0,Venezia,IT011C1,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:34,day
Italy,NET.IT282A,RETE REGIONALE QUALIT� ARIA AMBIENTE,IT1361A,VIA MONTEGRAPPA,SPO.IT1361A_5_BETA_2002-05-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2023,12.0,count,95.62,1,Traffic,Urban,13.0186,43.8397,20.0,Fano,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:38,hour
Italy,NET.IT280A,RETE MONITORAGGIO ARIA REGIONE SARDEGNA,IT2059A,CEALG1,SPO.IT2059A_5_BETA_2012-02-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-max36,1 year day max 36,2023,30.0,ug/m3,95.07,1,Background,Urban,8.3247,40.5533,25.0,Alghero,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:53,day
Italy,NET.IT280A,RETE MONITORAGGIO ARIA REGIONE SARDEGNA,IT2059A,CEALG1,SPO.IT2059A_5_BETA_2012-02-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per95.07,1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day,2023,38.0,ug/m3,95.07,1,Background,Urban,8.3247,40.5533,25.0,Alghero,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:38,day
Italy,NET.IT282A,RETE REGIONALE QUALIT� ARIA AMBIENTE,IT1827A,Ancona Cittadella,SPO.IT1827A_5_BETA_2006-10-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-max,1 year day max,2023,60.9,ug/m3,93.15,1,Background,Urban,13.5086,43.6117,100.0,Ancona                                                                          ,IT017C1                                           ,99077.0,E1a/validated data AQ e-Reporting,10/02/2026 23:01:43,hour
Italy,NET.IT282A,RETE REGIONALE QUALIT� ARIA AMBIENTE,IT1827A,Ancona Cittadella,SPO.IT1827A_5_BETA_2006-10-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-min,1 year day min,2023,2.8,ug/m3,93.15,1,Background,Urban,13.5086,43.6117,100.0,Ancona                                                                          ,IT017C1                                           ,99077.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:04,hour
Italy,NET.IT282A,RETE REGIONALE QUALIT� ARIA AMBIENTE,IT1827A,Ancona Cittadella,SPO.IT1827A_5_BETA_2006-10-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove90,1 year day exceed 90,2023,0.0,count,93.15,1,Background,Urban,13.5086,43.6117,100.0,Ancona                                                                          ,IT017C1                                           ,99077.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:44,hour
Italy,NET.IT282A,RETE REGIONALE QUALIT� ARIA AMBIENTE,IT1827A,Ancona Cittadella,SPO.IT1827A_5_BETA_2006-10-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per95.07,1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day,2023,36.1,ug/m3,93.15,1,Background,Urban,13.5086,43.6117,100.0,Ancona                                                                          ,IT017C1                                           ,99077.0,E1a/validated data AQ e-Reporting,10/02/2026 23:04:38,hour
Italy,NET.IT282A,RETE REGIONALE QUALIT� ARIA AMBIENTE,IT1827A,Ancona Cittadella,SPO.IT1827A_5_BETA_2006-10-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P3Y,3 subsequent calendar years mean,2023,20.184,ug/m3,94.36,1,Background,Urban,13.5086,43.6117,100.0,Ancona                                                                          ,IT017C1                                           ,99077.0,E1a/validated data AQ e-Reporting,10/02/2026 23:04:51,hour
Italy,NET.IT282A,RETE REGIONALE QUALIT� ARIA AMBIENTE,IT1795A,Macerata COLLEVARIO,SPO.IT1795A_5_TEOM_2006-02-20_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P3Y,3 subsequent calendar years mean,2023,16.833,ug/m3,93.63,1,Background,Suburban,13.4286,43.285,225.0,Macerata,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:51,hour
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT0663A,SCHIO,SPO.IT0663A_5_BETA_2017-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-max,1 year day max,2023,132.0,ug/m3,98.36,1,Background,Urban,11.3686,45.7144,190.0,Schio,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:43,day
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT0663A,SCHIO,SPO.IT0663A_5_BETA_2017-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-per50,1 year 50 %ile of daily values in a year,2023,18.0,ug/m3,98.36,1,Background,Urban,11.3686,45.7144,190.0,Schio,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:14,day
Italy,NET.IT282A,RETE REGIONALE QUALIT� ARIA AMBIENTE,IT1842A,MONTEMONACO,SPO.IT1842A_5_BETA_2006-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove45,1 year day exceed 45,2023,7.0,count,94.52,1,Background,Rural,13.3367,42.9006,1000.0,Montemonaco,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:34,hour
Italy,NET.IT282A,RETE REGIONALE QUALIT� ARIA AMBIENTE,IT2061A,URBINO - LOC.PIANSEVERO - Via Neruda,SPO.IT2061A_5_BETA_2012-03-09_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2023,2.0,count,96.71,1,Background,Suburban,12.6364,43.7306,380.0,Urbino,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:38,hour
Italy,NET.IT282A,RETE REGIONALE QUALIT� ARIA AMBIENTE,IT2061A,URBINO - LOC.PIANSEVERO - Via Neruda,SPO.IT2061A_5_BETA_2012-03-09_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per90.41,1 year 90.41 percentile,2023,31.479,ug/m3,96.71,1,Background,Suburban,12.6364,43.7306,380.0,Urbino,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:34,hour
Italy,NET.IT282A,RETE REGIONALE QUALIT� ARIA AMBIENTE,IT1773A,Genga -Parco Gola della Rossa,SPO.IT1773A_5_BETA_2006-10-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-per50,1 year 50 %ile of daily values in a year,2023,17.15,ug/m3,97.81,1,Background,Rural,12.9522,43.4681,550.0,Genga,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:14,hour
Italy,NET.IT282A,RETE REGIONALE QUALIT� ARIA AMBIENTE,IT1773A,Genga -Parco Gola della Rossa,SPO.IT1773A_5_BETA_2006-10-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-hr-max,1 year hour max,2023,152.9,ug/m3,94.98,1,Background,Rural,12.9522,43.4681,550.0,Genga,,,E1a/validated data AQ e-Reporting,10/02/2026 23:03:19,hour
Italy,NET.IT282A,RETE REGIONALE QUALIT� ARIA AMBIENTE,IT1773A,Genga -Parco Gola della Rossa,SPO.IT1773A_5_BETA_2006-10-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-hr-per50,1 year 50 percentile,2023,17.8,ug/m3,94.98,1,Background,Rural,12.9522,43.4681,550.0,Genga,,,E1a/validated data AQ e-Reporting,10/02/2026 23:03:53,hour
Italy,NET.IT282A,RETE REGIONALE QUALIT� ARIA AMBIENTE,IT1894A,RIPATRANSONE,SPO.IT1894A_5_gravi_2015-03-19_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-3daysAbove90,3 consecutive days in exceedance of 90,2023,0.0,count,92.05,1,Background,Rural,13.7847,42.9922,412.0,Ripatransone,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:21,hour
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT0963A,VE - Parco Bissuola,SPO.IT0963A_5_BETA_1994-05-16_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-per50,1 year 50 %ile of daily values in a year,2023,21.0,ug/m3,99.18,1,Background,Urban,12.2622,45.4992,1.0,Venezia                                                                         ,IT011C1                                           ,258685.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:14,day
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT0963A,VE - Parco Bissuola,SPO.IT0963A_5_BETA_1994-05-16_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P3Y,3 subsequent calendar years mean,2023,28.259,ug/m3,98.63,1,Background,Urban,12.2622,45.4992,1.0,Venezia                                                                         ,IT011C1                                           ,258685.0,E1a/validated data AQ e-Reporting,10/02/2026 23:04:51,day
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT1328A,CONEGLIANO,SPO.IT1328A_5_BETA_2010-01-05_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2023,25.696,ug/m3,96.44,1,Background,Urban,12.3081,45.8906,72.0,Conegliano,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:07,day
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT1177A,VI - Quartiere Italia,SPO.IT1177A_5_BETA_2002-02-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-max,1 year day max,2023,130.0,ug/m3,96.99,1,Background,Urban,11.5397,45.5606,36.0,Vicenza                                                                         ,IT514C1                                           ,109855.0,E1a/validated data AQ e-Reporting,10/02/2026 23:01:43,day
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT1177A,VI - Quartiere Italia,SPO.IT1177A_5_BETA_2002-02-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-min,1 year day min,2023,4.0,ug/m3,96.99,1,Background,Urban,11.5397,45.5606,36.0,Vicenza                                                                         ,IT514C1                                           ,109855.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:04,day
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT1336A,VR - Borgo Milano,SPO.IT1336A_5_BETA_2003-10-15_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P3Y,3 subsequent calendar years mean,2023,31.235,ug/m3,98.45,1,Traffic,Urban,10.9639,45.4453,62.0,Verona                                                                          ,IT012C1                                           ,259087.0,E1a/validated data AQ e-Reporting,10/02/2026 23:04:51,day
Italy,NET.IT282A,RETE REGIONALE QUALIT� ARIA AMBIENTE,IT2177A,San Benedetto del Tronto,SPO.IT2177A_5_BETA_2013-05-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-3daysAbove90,3 consecutive days in exceedance of 90,2023,0.0,count,94.25,1,Traffic,Urban,13.8794,42.9444,7.0,San Benedetto del Tronto,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:21,hour
Italy,NET.IT282A,RETE REGIONALE QUALIT� ARIA AMBIENTE,IT2177A,San Benedetto del Tronto,SPO.IT2177A_5_BETA_2013-05-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-hr-per50,1 year 50 percentile,2023,19.9,ug/m3,94.19,1,Traffic,Urban,13.8794,42.9444,7.0,San Benedetto del Tronto,,,E1a/validated data AQ e-Reporting,10/02/2026 23:03:53,hour
Italy,NET.IT282A,RETE REGIONALE QUALIT� ARIA AMBIENTE,IT2177A,San Benedetto del Tronto,SPO.IT2177A_5_BETA_2013-05-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per90.4,1 year 90.4 percentile - COMPLIANCE,2023,35.0,ug/m3,94.25,1,Traffic,Urban,13.8794,42.9444,7.0,San Benedetto del Tronto,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:30,hour
Italy,NET.IT282A,RETE REGIONALE QUALIT� ARIA AMBIENTE,IT2177A,San Benedetto del Tronto,SPO.IT2177A_5_BETA_2013-05-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per99,1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day,2023,55.6,ug/m3,94.25,1,Traffic,Urban,13.8794,42.9444,7.0,San Benedetto del Tronto,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:44,hour
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT1340A,SAN BONIFACIO,SPO.IT1340A_5_BETA_2009-08-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-max36,1 year day max 36,2023,61.0,ug/m3,95.62,1,Traffic,Urban,11.2861,45.4,30.0,San Bonifacio,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:53,day
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT1340A,SAN BONIFACIO,SPO.IT1340A_5_BETA_2009-08-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove45,1 year day exceed 45,2023,66.0,count,95.62,1,Traffic,Urban,11.2861,45.4,30.0,San Bonifacio,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:34,day
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT1340A,SAN BONIFACIO,SPO.IT1340A_5_BETA_2009-08-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove90,1 year day exceed 90,2023,13.0,count,95.62,1,Traffic,Urban,11.2861,45.4,30.0,San Bonifacio,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:44,day
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT1340A,SAN BONIFACIO,SPO.IT1340A_5_BETA_2009-08-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P3Y,3 subsequent calendar years mean,2023,31.889,ug/m3,97.53,1,Traffic,Urban,11.2861,45.4,30.0,San Bonifacio,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:51,day
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT1848A,BOSCOCHIESANUOVA,SPO.IT1848A_5_BETA_2007-01-15_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-max,1 year day max,2023,86.0,ug/m3,97.53,1,Background,Rural,11.0378,45.59,824.0,Bosco Chiesanuova,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:43,day
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT1619A,AREA FELTRINA,SPO.IT1619A_5_BETA_2004-05-04_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per95.07,1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day,2023,44.0,ug/m3,98.9,1,Background,Suburban,11.9058,46.0308,263.0,Feltre,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:38,day
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT1214A,RO - Borsea,SPO.IT1214A_5_BETA_2022-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-3daysAbove90,3 consecutive days in exceedance of 90,2023,0.0,count,98.63,1,Background,Urban,11.7911,45.0397,3.0,Rovigo,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:21,day
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT1214A,RO - Borsea,SPO.IT1214A_5_BETA_2022-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-min,1 year day min,2023,2.0,ug/m3,98.63,1,Background,Urban,11.7911,45.0397,3.0,Rovigo,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:04,day
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT1214A,RO - Borsea,SPO.IT1214A_5_BETA_2022-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-per50,1 year 50 %ile of daily values in a year,2023,24.0,ug/m3,98.63,1,Background,Urban,11.7911,45.0397,3.0,Rovigo,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:14,day
Italy,NET.IT281A,RETE REGIONALE QUALITA' ARIA DEL VENETO,IT1214A,RO - Borsea,SPO.IT1214A_5_BETA_2022-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2023,49.0,count,98.63,1,Background,Urban,11.7911,45.0397,3.0,Rovigo,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:38,day
Italy,NET.IT282A,RETE REGIONALE QUALIT� ARIA AMBIENTE,IT2289A,LABORATORIO MOBILE,SPO.IT2289A_5_BETA_2018-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-hr-per50,1 year 50 percentile,2023,18.4,ug/m3,86.47,1,Industrial,Urban,13.4923,43.6059,5.0,Ancona                                                                          ,IT017C1                                           ,99077.0,E1a/validated data AQ e-Reporting,10/02/2026 23:03:53,hour
Italy,NET.IT283A,SISECAM SRL,IT2325A,Carlino - Bosco Bando,SPO.IT2325A_5_light-scat_2014-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per99,1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day,2023,68.0,ug/m3,94.52,1,Background,Rural,13.1466,45.7956,4.0,Carlino,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:44,hour
